1.153797095849146415e-01
9.151805654180604765e-01
7.025543172970416528e-01
9.151805654180604765e-01
4.314128923587138426e-02
7.025543172970416528e-01
9.151805654180604765e-01
8.492161255737220582e-01
1.153797095849146415e-01
7.025543172970416528e-01
1.251412071331364437e-02
4.314128923587138426e-02
7.025543172970416528e-01
2.035566045729071682e-01
9.151805654180604765e-01
7.025543172970416528e-01
1.087892557627875290e-01
4.314128923587138426e-02
2.631386031288605043e+00
8.492161255737220582e-01
4.314128923587138426e-02
9.151805654180604765e-01
1.153797095849146415e-01
1.251412071331364437e-02
9.151805654180604765e-01
1.153797095849146415e-01
8.492161255737220582e-01
7.025543172970416528e-01
1.251412071331364437e-02
1.251412071331364437e-02
9.151805654180604765e-01
4.314128923587138426e-02
1.153797095849146415e-01
1.153797095849146415e-01
7.025543172970416528e-01
8.492161255737220582e-01
2.631386031288605043e+00
4.314128923587138426e-02
2.035566045729071682e-01
