-1.427281634828887036e+00,7.151315808603840196e+00,-2.838800673338738534e+00,5.255617187140671831e+00,-8.140850687576900668e+00
-6.951531974722797713e-01,-3.747820730135060785e-01,5.746328887258641771e+00,-4.887769425407384460e-01,-4.187616674232089053e+00
2.644898479807658020e-01,8.224586893689611600e-01,-6.516015306245854788e-01,2.507497043652691104e-01,-6.860967110904248045e-01
-1.759043542299714602e+00,-4.240416300390997151e+00,3.570732693150532100e+00,1.250939285012620417e+00,1.177787864527530814e+00
5.938251392584078303e+00,2.474723082421093068e+00,-2.194027826862594566e+00,5.101439548187158834e+00,-1.132038619632979248e+01
-1.236243326248711583e-01,5.871209999255768253e+00,3.983606936357460881e+00,4.142773474029013414e-01,-1.014546995039142985e+01
-3.150934515500800615e-01,4.076787347658701322e-01,3.931504533473884067e-01,-1.508574960198004078e+00,1.022839223634822048e+00
8.029297660436185424e+00,-5.248026091935855675e-01,-8.410603597732801973e+00,-6.873130810441494987e+00,7.779239356931640259e+00
-4.478876911145263762e+00,-6.416362146805724365e+00,8.386392514476867177e+00,4.363954701776449951e+00,-1.855108158302257948e+00
