7.455661062547010332e+00,-2.335784161998890163e+00,1.225179736046808898e+01
1.390145872631110002e+01,-3.050835413276220098e+00,1.374165939376860202e+01
1.085598310215859996e+01,-4.897422892658510385e+00,9.909968813450136693e+00
1.731731834677049875e+01,-6.145458193088419563e+00,1.114586068717421874e+01
4.974338585441000049e+00,-5.709909802826589775e+00,1.659497966336936248e+00
1.159624155636410059e+01,-8.044123416405639659e+00,2.406299294496359042e+00
1.562055111366790072e+01,-1.943393798160830022e+00,1.494432177802018913e+01
1.839398023639810020e+01,-8.367532401904460571e+00,1.054450440431012659e+01
7.355729209608400154e+00,-1.465496802795680065e+00,1.405402920746140616e+01
1.266670554596930032e+01,-5.187313245632689807e+00,1.405906614697113888e+01
6.373294610553419837e+00,-8.736110998084770429e+00,-1.410892519378166218e-02
4.539543368690649672e+00,-3.940208338969390045e+00,5.919037391037853979e+00
1.339453022403180071e+01,-7.563624638482000506e-01,1.691482715989054597e+01
8.470405077398760696e+00,-6.669519305555150268e+00,2.687072083193355443e+00
1.717418345124459833e+01,-4.282359611475840211e+00,1.344750510942166066e+01
9.981476281792859950e+00,-3.284043468860910142e+00,1.090803077933706255e+01
1.971771400619759973e+01,-1.070497656147930021e+00,1.583110241790050665e+01
2.516948123509060053e+00,-7.075826347223480361e+00,-1.725571977355138190e-02
3.060873887478369859e+00,-1.935917999362569974e-02,1.558811186246388480e+01
1.485071365134790078e+01,-7.362063625711019910e+00,7.770767253157443655e+00
2.000000000000000000e+00,-7.500000000000000000e+00,-2.395617888741743418e-01
2.000000000000000000e+01,-7.500000000000000000e+00,nan
8.500000000000000000e+00,0.000000000000000000e+00,1.384039290010349710e+01
8.500000000000000000e+00,-9.000000000000000000e+00,-8.224960309784996870e-02
1.897702855275879941e+01,-7.402855833352080417e+00,1.156800085875876150e+01
7.835718620368949949e+00,-2.854540024559749867e+00,1.052554440367289779e+01
1.785624735800750074e+01,-7.852919946574339782e+00,1.279931697533295498e+01
1.223076038095829965e+01,-4.223873415113689744e-01,1.562938397837157467e+01
5.501440318284689823e+00,-6.072058096469850064e+00,8.887996123285168970e-01
6.505837022060790176e+00,-7.027779930329420388e+00,7.404959839004244815e-01
1.630105620293349844e+01,-1.911152449045659951e+00,1.645504939379951281e+01
3.889393716252279809e+00,-4.743519430073710019e+00,2.010857501734743202e+00
1.000000000000000000e+01,-1.000000000000000000e+00,1.586897018558456374e+01
7.500000000000000000e+00,-4.000000000000000000e+00,6.601362947795462510e+00
1.200000000000000000e+01,-6.500000000000000000e+00,6.471071660444300377e+00
1.530000000000000071e+01,-8.599999999999999645e+00,6.757998869582128698e+00
3.000000000000000000e+00,-1.500000000000000000e+00,1.351770927762783536e+01
4.000000000000000000e+00,-8.000000000000000000e+00,-3.952804699635174557e-01
8.500000000000000000e+00,-7.500000000000000000e+00,2.218738066772299788e+00
