7.455661062547010332e+00,-2.335784161998890163e+00,1.718526867509871892e+01
1.390145872631110002e+01,-3.050835413276220098e+00,1.823877899516480028e+01
1.085598310215859996e+01,-4.897422892658510385e+00,1.176397960826755806e+01
1.731731834677049875e+01,-6.145458193088419563e+00,1.307567072872749847e+01
4.974338585441000049e+00,-5.709909802826589775e+00,1.950201584744057692e+00
1.159624155636410059e+01,-8.044123416405639659e+00,2.150322176273396391e+00
1.562055111366790072e+01,-1.943393798160830022e+00,2.138498452118982485e+01
1.839398023639810020e+01,-8.367532401904460571e+00,9.010891624330929162e+00
7.355729209608400154e+00,-1.465496802795680065e+00,2.027696507261369874e+01
1.266670554596930032e+01,-5.187313245632689807e+00,1.201050111993984970e+01
6.373294610553419837e+00,-8.736110998084770429e+00,1.421141518518380387e-02
4.539543368690649672e+00,-3.940208338969390045e+00,1.085655768651483122e+01
1.339453022403180071e+01,-7.563624638482000506e-01,2.316245727286635869e+01
8.470405077398760696e+00,-6.669519305555150268e+00,2.697034819732096800e+00
1.717418345124459833e+01,-4.282359611475840211e+00,1.675278201393944855e+01
9.981476281792859950e+00,-3.284043468860910142e+00,1.553903398582526130e+01
1.971771400619759973e+01,-1.070497656147930021e+00,2.283702697733449227e+01
2.516948123509060053e+00,-7.075826347223480361e+00,2.246687225891079789e-02
3.060873887478369859e+00,-1.935917999362569974e-02,2.628480851530116524e+01
1.485071365134790078e+01,-7.362063625711019910e+00,8.515958758210519619e+00
2.000000000000000000e+00,-7.500000000000000000e+00,-4.446463526263315091e-01
2.000000000000000000e+01,-7.500000000000000000e+00,1.195527289910270774e+01
8.500000000000000000e+00,0.000000000000000000e+00,2.522790796015097214e+01
8.500000000000000000e+00,-9.000000000000000000e+00,-2.957212865124632661e-01
1.897702855275879941e+01,-7.402855833352080417e+00,1.103076883212388104e+01
7.835718620368949949e+00,-2.854540024559749867e+00,1.548878163043005252e+01
1.785624735800750074e+01,-7.852919946574339782e+00,1.035863529132061167e+01
1.223076038095829965e+01,-4.223873415113689744e-01,2.414965515301340560e+01
5.501440318284689823e+00,-6.072058096469850064e+00,1.377111634677724794e+00
6.505837022060790176e+00,-7.027779930329420388e+00,6.564770115218706570e-01
1.630105620293349844e+01,-1.911152449045659951e+00,2.114719279951467357e+01
3.889393716252279809e+00,-4.743519430073710019e+00,2.381125644722091206e+00
1.000000000000000000e+01,-1.000000000000000000e+00,2.264294181317709231e+01
7.500000000000000000e+00,-4.000000000000000000e+00,1.085655768651483122e+01
1.200000000000000000e+01,-6.500000000000000000e+00,7.082420772439028234e+00
1.530000000000000071e+01,-8.599999999999999645e+00,4.402168656791129564e+00
3.000000000000000000e+00,-1.500000000000000000e+00,1.684491216280945025e+01
4.000000000000000000e+00,-8.000000000000000000e+00,-1.417280808219351651e-01
8.500000000000000000e+00,-7.500000000000000000e+00,7.127326506877841306e-01
