7.455661062547010332e+00,-2.335784161998890163e+00,1.877771265267924434e+02
1.390145872631110002e+01,-3.050835413276220098e+00,1.901548314006203100e+02
1.085598310215859996e+01,-4.897422892658510385e+00,1.449171832323463605e+02
1.731731834677049875e+01,-6.145458193088419563e+00,1.525350067814012789e+02
4.974338585441000049e+00,-5.709909802826589775e+00,4.164782493000102193e+01
1.159624155636410059e+01,-8.044123416405639659e+00,5.870158371968329192e+01
1.562055111366790072e+01,-1.943393798160830022e+00,2.118007815719288089e+02
1.839398023639810020e+01,-8.367532401904460571e+00,1.246557475477680441e+02
7.355729209608400154e+00,-1.465496802795680065e+00,2.157488276173286295e+02
1.266670554596930032e+01,-5.187313245632689807e+00,1.471361006355265317e+02
6.373294610553419837e+00,-8.736110998084770429e+00,1.872232780032263122e+01
4.539543368690649672e+00,-3.940208338969390045e+00,1.380672993354112066e+02
1.339453022403180071e+01,-7.563624638482000506e-01,2.290915116456138492e+02
8.470405077398760696e+00,-6.669519305555150268e+00,5.918014796806358646e+01
1.717418345124459833e+01,-4.282359611475840211e+00,1.802918573039172827e+02
9.981476281792859950e+00,-3.284043468860910142e+00,1.746534617457452043e+02
1.971771400619759973e+01,-1.070497656147930021e+00,2.201819699498417719e+02
2.516948123509060053e+00,-7.075826347223480361e+00,1.853800993942089548e+01
3.060873887478369859e+00,-1.935917999362569974e-02,2.703831417902468388e+02
1.485071365134790078e+01,-7.362063625711019910e+00,1.223539225343060934e+02
2.000000000000000000e+00,-7.500000000000000000e+00,1.570121006537114816e+01
2.000000000000000000e+01,-7.500000000000000000e+00,1.422854247576468367e+02
8.500000000000000000e+00,0.000000000000000000e+00,2.499518129159563387e+02
8.500000000000000000e+00,-9.000000000000000000e+00,2.487949205342538050e+01
1.897702855275879941e+01,-7.402855833352080417e+00,1.393237115484124047e+02
7.835718620368949949e+00,-2.854540024559749867e+00,1.738379535587864950e+02
1.785624735800750074e+01,-7.852919946574339782e+00,1.345853202106405888e+02
1.223076038095829965e+01,-4.223873415113689744e-01,2.298765065031568611e+02
5.501440318284689823e+00,-6.072058096469850064e+00,3.748147758393685081e+01
6.505837022060790176e+00,-7.027779930329420388e+00,3.167424141117371050e+01
1.630105620293349844e+01,-1.911152449045659951e+00,2.108871644551472002e+02
3.889393716252279809e+00,-4.743519430073710019e+00,4.825877436122178210e+01
1.000000000000000000e+01,-1.000000000000000000e+00,2.228525846472762169e+02
7.500000000000000000e+00,-4.000000000000000000e+00,1.380672993354112066e+02
1.200000000000000000e+01,-6.500000000000000000e+00,1.094493187540025474e+02
1.530000000000000071e+01,-8.599999999999999645e+00,8.637113600498014421e+01
3.000000000000000000e+00,-1.500000000000000000e+00,1.974158330010535281e+02
4.000000000000000000e+00,-8.000000000000000000e+00,1.680098534504236696e+01
8.500000000000000000e+00,-7.500000000000000000e+00,4.114084941305984700e+01
