7.455661062547010332e+00,-2.335784161998890163e+00,2.043509338829953226e+00
1.390145872631110002e+01,-3.050835413276220098e+00,2.518533853654981058e+00
1.085598310215859996e+01,-4.897422892658510385e+00,1.542903661801557247e+00
1.731731834677049875e+01,-6.145458193088419563e+00,1.331423359451074262e+00
4.974338585441000049e+00,-5.709909802826589775e+00,7.844820822224717050e-02
1.159624155636410059e+01,-8.044123416405639659e+00,1.797254720390403793e-01
1.562055111366790072e+01,-1.943393798160830022e+00,2.035774223650038017e+00
1.839398023639810020e+01,-8.367532401904460571e+00,1.119609303143109802e+00
7.355729209608400154e+00,-1.465496802795680065e+00,2.142109223294641041e+00
1.266670554596930032e+01,-5.187313245632689807e+00,1.608204462793530354e+00
6.373294610553419837e+00,-8.736110998084770429e+00,1.084176804693358018e-02
4.539543368690649672e+00,-3.940208338969390045e+00,5.425328421347068719e-01
1.339453022403180071e+01,-7.563624638482000506e-01,2.898172492176747550e+00
8.470405077398760696e+00,-6.669519305555150268e+00,1.498965829755551094e-01
1.717418345124459833e+01,-4.282359611475840211e+00,2.251597111573938825e+00
9.981476281792859950e+00,-3.284043468860910142e+00,2.087759531002336022e+00
1.971771400619759973e+01,-1.070497656147930021e+00,2.615043281819680931e+00
2.516948123509060053e+00,-7.075826347223480361e+00,5.826650558730135133e-03
3.060873887478369859e+00,-1.935917999362569974e-02,4.272347294352391245e+00
1.485071365134790078e+01,-7.362063625711019910e+00,9.906929584768853214e-01
2.000000000000000000e+00,-7.500000000000000000e+00,3.344710676809823334e-03
2.000000000000000000e+01,-7.500000000000000000e+00,5.912998296764553352e-01
8.500000000000000000e+00,0.000000000000000000e+00,1.630409101467776845e+00
8.500000000000000000e+00,-9.000000000000000000e+00,2.978031606891726191e-02
1.897702855275879941e+01,-7.402855833352080417e+00,1.454756015416903248e+00
7.835718620368949949e+00,-2.854540024559749867e+00,2.032434282776610424e+00
1.785624735800750074e+01,-7.852919946574339782e+00,1.569126196294492903e+00
1.223076038095829965e+01,-4.223873415113689744e-01,2.813062415087633994e+00
5.501440318284689823e+00,-6.072058096469850064e+00,7.015304388292471771e-02
6.505837022060790176e+00,-7.027779930329420388e+00,5.028059949844430193e-02
1.630105620293349844e+01,-1.911152449045659951e+00,2.487462090767336154e+00
3.889393716252279809e+00,-4.743519430073710019e+00,1.210635269648713264e-01
1.000000000000000000e+01,-1.000000000000000000e+00,2.298779218194936469e+00
7.500000000000000000e+00,-4.000000000000000000e+00,9.497969534223449362e-01
1.200000000000000000e+01,-6.500000000000000000e+00,7.627962634804080766e-01
1.530000000000000071e+01,-8.599999999999999645e+00,4.780476451588964726e-01
3.000000000000000000e+00,-1.500000000000000000e+00,2.874721480259458062e+00
4.000000000000000000e+00,-8.000000000000000000e+00,2.705427089881957611e-03
8.500000000000000000e+00,-7.500000000000000000e+00,9.927204400322971189e-02
