7.406826666666667114e-01,-2.962486221331784436e-02
7.072160000000001778e-01,-3.395106479325189774e-02
7.708426666666666760e-01,-2.772695107924049579e-02
7.207573333333333609e-01,-3.478124126059982391e-02
7.328959999999998809e-01,-3.165989688047949474e-02
9.086986666666666546e-01,-1.053340140457975117e-02
8.416320000000000467e-01,-2.290051905734071316e-02
9.003466666666666285e-01,-1.138148623153158179e-02
8.705973333333333342e-01,-1.637065823698283240e-02
9.159999999999999254e-01,-8.740122229294332995e-03
4.881813333333333560e-01,1.501010380935227997e-02
4.762080000000000202e-01,1.394182951748192470e-02
4.845013333333333949e-01,1.242616485439280993e-02
4.888106666666667266e-01,9.809329112093053901e-03
4.806026666666666780e-01,1.313356662997683909e-02
7.869866666666666122e-01,-1.547951653083193616e-02
7.331733333333333436e-01,-2.413235575474369579e-02
7.510613333333333586e-01,-1.900605991885984114e-02
7.613066666666666871e-01,-2.030693650462243524e-02
7.632746666666667679e-01,-2.089097352397446816e-02
8.301493333333332947e-01,-2.103395461182039697e-02
8.390506666666667224e-01,-2.113654819519420955e-02
9.057866666666666289e-01,-8.062025996640971581e-03
8.291733333333333178e-01,-2.178188421497725263e-02
9.039626666666666921e-01,-9.443140494145843208e-03
9.079946666666667277e-01,-1.059544983953005469e-02
9.600693333333333301e-01,-2.750585587403917009e-03
9.686400000000000565e-01,-1.644122510001995528e-03
9.249279999999999724e-01,-1.017269448456888103e-02
9.286613333333333387e-01,-9.742364037814151001e-03
2.925386666666666691e-01,8.783257395066208090e-03
2.776160000000000294e-01,9.598938763141585950e-03
2.843680000000000097e-01,7.600089095699485639e-03
2.665386666666667015e-01,3.328855956042289961e-03
2.901013333333333222e-01,9.731197150483365810e-03
9.397013333333333884e-01,-8.769825394301098906e-03
9.167786666666666306e-01,-1.294229225934422252e-02
9.415679999999998495e-01,-8.641841370334503447e-03
9.105706666666666393e-01,-1.358691426043839509e-02
9.571520000000001138e-01,-5.339856945722751443e-03
7.713760000000000616e-01,-2.398996657035100746e-02
8.115893333333333848e-01,-1.791495491201755899e-02
7.364159999999998485e-01,-2.906231274024791839e-02
7.446773333333333023e-01,-2.539279546484819738e-02
7.649706666666666877e-01,-2.123148984505431047e-02
